,0
CC(C)=CCCCCC=O,23
CCOC=C(CC)CC,23
C=C(C)/C=N/N(CC)CC,23
CCCC[C@](C)(N)CC,23
CCNN(CC)CC,23
CCC[C@H](C)CCCCO,23
C=C=CCCCCCCC,23
CCCC/C=N\N(C)C,23
CCC#CCCCCC,23
C=CCN(CCO)CCO,23
CCCCCC/C(N)=N/O,23
CN(CCO)CCCO,23
NCCOCCOCCN,23
OCCCCCCN1CC1,23
COC(=O)CCC(C)(C)C,23
CC(C)(C)OC(=O)CCN,23
CCOC(=O)N(CC)CC,23
CCCC/C=C/COC,23
CCNCCCCC(N)=O,23
CCN(CC)C(=O)CCO,23
CCOCCCNC(C)=O,23
NCCCCNCCO,23
CC(C)(C)C[C@](C)(O)CO,23
CC(=O)NCCCCCN,23
CCNCCCCN,23
CC(C)(C)NC[C@H](O)CN,23
CNCCCC(=O)N(C)C,23
CCCCC[C@H](O)CCO,23
C=C(C)CCCC=C(C)C,23
CN(C)CCCCCC#N,23
CCCN(C)CC(C)(C)N,23
CCCCC(=O)NCCC,23
CCN(C)N(C)CC,23
CCCCNCCN,23
CCCC/C=C/C=C/CO,23
CC/C=C/CCCCO,23
CCC(C)=C(CC)CC,23
CCCNCCNC(C)C,23
C=C(CO)CCCCC,23
C=COC/C=C/C(C)(C)C,23
C#CC(CC)(CC)CC,23
CCC[C@](C)(CC)NC,23
CN(C)CCOCCO,23
CCC/C=C(\CC)CO,23
CCN(CC)CC(C)(C)N,23
CCCC[C@H](CC)NC,23
CCCNCCCN,23
CC(C)NCCCN(C)C,23
C=C(CCCC)COC,23
CCCC[C@H](N)CCC,23
CCNCCCC(=O)OC,23
NCC(CN)(CN)CO,23
CCCC/N=C/C=C(C)C,23
CC(C)=CCC(C)(C)C,23
CCN(CC)C[C@H](O)CN,23
CNCCCCC(=O)OC,23
CCCCNCCC(N)=O,23
CCCOCCCOC,23
CCCCCNC(=O)CC,23
CCCN(C)CCCC#N,23
CCCCCOCCN,23
CCN(CCCN)C(C)=O,23
CCN(CC)CCC(N)=O,23
CCCCCC[C@H](N)CO,23
C=C(C)CCCCC,22
CC(C)(C)OCCN,22
CCCCC=C(C)C,22
C=C(C)[C@H](C)OCCCC,22
CN(C)CNC(=O)CCO,22
CC[C@](C)(O)C(C)(C)C,22
CCC[C@H](C)NN(C)C,22
C/C=C(/O)N(CC)CC,22
C=CCC/C(C)=C/CC,22
COC(=O)CCNN(C)C,22
N#CCCCNCCCN,22
CCCC(C)=C(C)C,22
CCCNCCC(C)(C)O,22
CCCC/C=C/OCC,22
C=CCN(O)CCOCC,22
C=CC[C@](C)(O)C(C)(C)C,22
COCCOCCOC,22
C/C=C/C(OC)(OC)OC,22
CC(C)(C)NC[C@H](O)CO,22
C[C@H](O)CCC(C)(C)C,22
CCCNCCNC(C)=O,22
CNCCCCOC,22
CCN(CC)CN1CC1,22
CCCC[C@H](C)C(=O)CC,22
CCC/C=C(/C)CC,22
CCN[C@H](C)CN(C)C,22
CC#CCCCCCCC,22
C/C=C(/O)CCCCC,22
CNCCCN1CCCC1,22
C=CCC(OC)(OC)OC,22
COCN(N=O)C(C)(C)C,22
CCCNC(=O)NN(C)C,22
CCCC(CCC)=NO,22
CCCCC(O)CCC,22
CCOCC(=O)COCC,22
COC(=O)CCCCCO,22
NCCCCCN=C(N)N,22
CCC#CCCCCCC,22
CCCCC/C=N/OC,22
CCC/C=C/C(C)=N\OC,22
C/C=C/CCC=C(C)C,22
CN(C)/C=N/CN(C)C,22
CC(C)(C)N1CC[C@@H]1CN,22
CC[C@H](CO)CCCCO,22
C/C=C(C)/C=C(\C)CC,22
CCN(CC)CC(C)=O,22
CC/C(C)=N\N[C@H](C)CC,22
C/C=C(/C)CCC=C(C)C,22
C/C(=N\N(C)C)N(C)C,22
CCC(C)(C)CC=C(C)C,22
CCCCCC/C=N/O,22
CCCCC[C@H](C)OC,22
CCCC(C)(C)C=C(C)C,22
CON(C)C(=O)CN(C)C,22
CC[C@H](C)CCCCN,22
CC(C)(C)CNCC(=O)O,22
NC(N)=NCCCCCO,22
CCCC(=O)OCCOC,22
CN(C)CCN1CCCC1,22
CCN(CC)CC(=O)OC,22
CN(C)C(=O)CCCCO,22
CCCN1CCCCCC1,22
CNCCCOCC(C)C,22
NCCCNCCN,22
C=C(C)C(C)(C)C(C)(C)C,22
C=C(C)C/C=C/C(C)=C/C,22
CONCC(C)(C)C,22
CNCCCCOC(C)=O,22
C=CC(C)(C)CCCCC,22
CCC[C@](C)(CC)OC,22
COCCC(=O)CCOC,22
CCCC[C@](C)(O)CC,22
C=C(CCCC)CC(C)C,22
CCN(CC)C/C(N)=N/O,22
CCC(C)(C)C(C)(C)C,22
CCCCNN=C(C)C,22
CCNCCC(=O)OCC,22
CCNCCC(=O)NCC,22
CC[C@@H]1[C@H](C)N1C(C)(C)C,22
CCNCCCCO,22
C=C(CC)OCCCC,22
CC(C)N(CCN)CCN,22
CCN(O)CN(O)CC,22
CONCCC=C(C)C,22
CCCN1CN1CCC,22
C=CCCC/C(=C\C)OC,22
CCCC(C)(C)C,22
CCCC/C(C)=C/CO,22
C=C(CC)CCCC,22
CCCCCOCC(C)C,22
COC[C@H](C)OCCCN,22
C=CCCC(C)(C)C,22
CCNCCN(C)N,22
CCCCNCC(C)(C)N,22
CC/C(C)=C/C(C)(C)CC,22
CCC[C@H](CC)C(=O)CC,22
C=C/C(C)=C/CCC(=C)C,22
CCCN(CC)C(=O)CN,22
CC(C)(C)OCCCC#N,22
CNCCN(C)CCO,22
CN(C)CCCCC=O,22
CCO/C=C/CN(C)C,22
CCCC/C(CC)=N\O,22
C[C@H](CCO)C(C)(C)C,22
C/C(CC(C)(C)C)=N/O,22
CN(C)CCNC(=O)CN,22
C=C(CCC)CCC,22
CCN(CC)[C@H](C)CN,22
CCNC[C@H](C)N(C)C,22
C=C(C)CCC[C@H](C)CO,22
CC[C@H](NN)C(C)(C)C,22
CCCCNC/C(N)=N/O,22
COCCCCCC(=O)O,22
CCCCNCC(=O)OC,22
CCOCCC=C(C)C,22
CN(C)CCN(C)C(=N)N,22
C=CCC[C@H](O)C(C)(C)C,22
CCC/C=C/CCC,22
CCCCC#CC(C)(C)C,22
CCC(CC)CC,22
CC(C)(C)C(=O)NCCN,22
C=CCC(=O)N(CC)CC,22
CNCCNCCN,22
CCCCC/C(C)=N/O,22
C=CCCCC/C=C/C,22
CCC[C@](C)(O)[C@H](C)CC,22
CCCOCCOCCO,22
OCCNCNCCO,22
CCCCCCC#COC,22
CCCNCC(=O)OCC,22
CCCCCCC(O)O,22
CN(C)CCCNCC#N,22
CCCOCCCN,22
CCCCOCCOCO,22
CCCCC/C=C/C(C)C,22
CC/C=C/CCCC,22
C/C=C/C(=O)N(CC)CC,22
CCC=C(CC)CC,22
COCCCCC(=O)OC,22
C=C(CC)CCCC(C)C,22
C=C(C)CCCCC(C)C,22
CC(C)=CCC=C(C)C,22
CCN(CC)C[C@H](C)N,22
C/C=C(/C)C(C)(C)C,22
COCCOCCNN,22
CCCCCC=C(C)C,22
COCNCNCOC,22
COCCOCCCO,22
CC(C)(C)C=C1CCCC1,22
CCC[C@H](CNC)NC,22
C=CCC/C=C(\C)CC,22
CCCCN1CCCCC1,22
CCCCC/C=C/OC,22
CCCC/C=C(/C)C(C)C,22
C=CCOCCOCCO,22
CCCCCC[C@H](O)CC,22
CC(CN)(CN)CN,22
C=CC[C@H](O)CCCCC,22
CCN(CC)CCC=O,22
COCCOCCOCO,22
CCCN/C(C)=C/C(C)=O,22
CCC/C=C/[C@H](CC)OC,22
C=CC/C=C/C/C=C/CC,22
CCC/C=C(/C=N\O)CC,22
CCCC/C=C/CCC=O,22
CCCCC[C@H](C)C(C)=O,22
CCCC/C=C/CC(C)C,22
CCCCN(CCO)N=O,22
CCCCC(CC)CO,22
CCCCCCNO,22
C=CCCCCCC=C,22
C=C(/C=C(\C)CC)CC,22
CCCCC=C1CCCC1,22
CCNCCCC(C)=O,22
C=C(CC)C(C)(C)C,22
CCN(O)C(=O)CN(C)C,22
CC(C)(C)NCCO,22
COC(=O)CNC(C)(C)C,22
COCCCCOC(C)=O,22
C=CCNCCCCO,22
CC(CO)CC(C)(C)C,22
COCN(C)CCC(C)C,22
OCCCCNCCO,22
CCCCCC(=N)OC,22
CN(CCC#N)CCCN,22
C=CCC[C@H](O)CCCC,22
CCN(CC)COC(C)C,22
CC(C)(C)C(=O)CCN,22
CCCNCCCO,22
CCCCCCNC(N)=O,22
CN(C)CCCC(=N)N,22
CCC(CO)(CO)CO,22
CCCCNCC(=O)NN,22
CCCCNCC(C)=O,22
C=COCCNCCCC,22
CN(CC(=O)O)C(C)(C)C,22
CN(C)C(=O)NC(C)(C)C,22
CCN(CCCCO)N=O,22
C=CCCC/C=C(\C)CO,22
CCCOC(=O)OCCC,22
CCCCOC[C@H](O)CN,22
CCCCC(=O)OCCO,22
CC[C@H](C)OC(C)(C)C,22
CCCCCNCC,22
CCCCC[C@H](O)CCC,22
CCNC(=O)NCCCO,22
CCCOCCCC(=O)O,22
CC(C)NCCCCCO,22
C=C(C)C(C)(C)CCCC,22
CN(C)[C@H](CO)CCCO,22
C#C/C=C(\CC)CCCC,22
C=CCCCCC(=C)C,22
C=C(C)CC/C=C/CC,22
CO/C(C)=C/C(C)(C)C,22
C[C@H](CCN)CC(C)(C)C,22
COCC/C(COC)=N/N,22
CNCC(=O)OC(C)(C)C,22
CC[C@H](O)CC(C)(C)C,22
CCN(CC)C(C)(C)CO,22
CCC[C@H](C)NCCN,22
C#C/C=C/CN(CC)CC,22
CC[C@H](C)CCN(C)C,22
CNCC(=O)NCCOC,22
CC[C@H](CO)C(C)(C)C,22
CCCC[C@H](O)C=C(C)C,22
COC[C@@H]1CN1C(C)(C)C,22
CCC(CC)(OC)OC,22
CNC(C)(C)CCCCO,22
C/C=C/CCC/C=C/C,22
C#CCN(C)CCCC,22
CC(C)(C)C1=CCCCC1,22
CCOCOCCCO,22
CCCCCC[C@H](C)O,22
COCC(C)(C)CCCN,22
C=CCCCCC[C@H](C)O,22
CN(C)/C(N)=N/C(C)(C)C,22
CCNCCN(C)C(C)=O,22
CCOC(=O)CCCCO,22
CN(CCN)CCN,22
CN(C)NCCCN,22
CCN(C)CCCO,22
CCC[C@H](O)C(C)(C)C,22
NCCCCCN1CC1,22
C/C=C/CN/N=C/CCC,22
CC(C)(C)N1CCNCC1,22
CCCCOCOC(C)=O,22
CCOCCCCN,22
CCN[C@H](CC)CCN,22
CC(C)(C)OCCC(=O)O,22
CCCCCCOCC#N,22
CCCCCCC,22
CCNCCOCC,22
CCOCCN(C)C,22
CCCCCNC(=O)OC,22
CCCCCCC(C)C,22
COCOCC/C=C/CO,22
CCCC[C@H](CC)CN,22
CN(C)CCCCO,22
CC[C@H](N)N(CC)CC,22
CCCNCCC(C)=O,22
CC/C=C/C(C)=C(\C)OC,22
CC[C@H](C)N(C)[C@H](C)CC,22
C=CCCCCCC(C)C,22
C=C(C)CCC=C(C)C,22
CC[C@H](C)C[C@H](C)N(C)C,22
CCCC[C@H](O)[C@H](C)CC,22
C=CCN(CC)CCO,22
C=C(COO)CC(C)(C)C,22
CC[C@H](C)[C@H](O)C(C)(C)C,22
CC(C)=C/C=C/C=C(C)C,22
CCCCN[C@H](C)CN,22
CCCCC1=CCCCC1,22
CCCCCC[C@H](C)C=O,22
CCC(=O)CCC=C(C)C,22
C/C=C/C=C/C(C)(C)C,22
C=C(C)CCOCCCC,22
CNCC(=O)N(C)CCO,22
C=C(C)CC(C)(C)C,22
CCC[C@H](N)[C@H](CC)CN,22
CCCC/C(=N\CC)NO,22
CC(C)(C)CCCC(=O)O,22
CCC(C)(C)CC,22
O=C(O)CCCCCCO,22
COCCCC(=O)COC,22
C=CCOCCCCC,22
CCC/C=C/[C@](C)(O)CC,22
CCNCCN1CCCC1,22
CC(=O)CCCCCCO,22
CCCCC[C@H](N)CC,22
CCC(CC)(CC)C(N)=O,22
CCC[C@H](CC)N(C)C,22
C/C=C/CCCCCC=O,22
CCCCCCCC(N)N,22
CC(C)=CCC/C(C)=N/O,22
CCCC/N=C/N(C)C,22
CCN/C(=N/C)N(C)C,22
CCCC[C@](C)(O)CCC,22
CCC/C=C/C=C/CCO,22
CN(C)CCCNN,22
CCC/N=C(\CC)OC,22
NCC(CN)(CO)CO,22
CNCC(=O)NCCCO,22
CCCCC1=C(CC)C1,22
C=C/C(C)=C/CC=C(C)C,22
C=CC/C=C/CCCCC,22
CN(CCO)C(=O)CCN,22
CCCCC[C@@H]1CN1CC,22
C=C(C)CC[C@H](C)CCO,22
C=C[C@](C)(O)CCCCC,22
CC/C(C)=C/CC[C@H](C)O,22
CCOCOCOCC,22
COCCOCCN1CC1,22
C=CCO/C=C/CN(C)C,22
C=CCOC(=C)CN(C)C,22
CCCCOCCN,22
CCCC/C=C/C(=O)CC,22
CC(C)CCC(C)(C)C,22
C=CCCNCCOC,22
CCCCCC1=NCCC1,22
CCC[C@H](CC)CC(C)=O,22
CCO[C@H](C)C(C)(C)C,22
CCCCNC(C)(C)CO,22
CCCN1CCN(C)CC1,22
CC[C@H](O)CCCCCO,22
C=C/C(=C/CC)CCC,22
CCCCCN=C(N)N,22
CCN1CCN(CC)CC1,22
NCCCCCCO,22
CC/C=C(C)/C=C(\C)CO,22
C=C1C[C@@H]1CCCCCC,22
CCCN(CCC)C1CC1,22
C/C=C(\C)C(=O)C(C)(C)C,22
CCC(OC)(OC)OC,22
OCCC/C=C\CCCO,22
NCCCCN1CCCC1,22
CCNCC#CCNCC,22
CCCCCC/C=C/OC,22
C#CCNCCCCC,22
C=C[C@H](CCO)C(C)(C)C,22
COCCCOCCCO,22
CCCCCCC(N)N,22
CNCCOCCOC,22
C=CCCCCCC,22
C=C(OC)N(CC)CC,22
CCCC1=C(CCC)C1,22
CCCC#C/C=C/CCC,22
CCC/C=N/NCCCC,22
CC[C@H](CN)N(C)CC,22
CCOCCOCCO,22
CCC[C@](C)(O)C=C(C)C,22
C=CCOCCN(C)C,22
CCC[C@H](N)CCCN,22
CCCN(O)CCC,22
CCCCCNCCC#N,22
NCCCCCC(=O)NN,22
C[C@H](CCN(C)C)N(C)C,22
CNCCCCCO,22
CCCC[C@H](O)CCC,22
CCC[C@H](C)[C@H](O)CCC,22
CC(C)=CCCN(C)C,22
CC(C)(C)C(=O)OCCO,22
CCCC(C)(C)CCC,22
C=CCC(CC=C)CC=C,22
C=C[C@H](CCCCC)OC,22
CON(CN(C)C)OC,22
CC(C)(CCN)CCCN,22
C=CC/C=C/CCCC=C,22
CCCCCN(N)C(=N)N,22
CN(C)C/C=N/N(C)C,22
CCCCCC[C@H](O)CO,22
CC(C)(C)OC(=O)CCO,22
CCOC(=O)CCCOC,22
CC(C)=CC/C=C(/C)CO,22
CN=C(N(C)C)N(C)C,22
CCOCCCCC(=O)O,22
CCN(CC)CC(C)(C)O,22
CCN(CCO)CC(C)C,22
CCN(C)[C@H](C)CCN,22
CCCCCOC=C(C)C,22
CCN(CCOC)C(C)=O,22
CCCCC#CCOCC,22
CCCNCCOC,22
COCCCCCN,22
CCC/N=C(\C)N(C)C,22
CCCC[C@H](CC)[C@H](C)O,22
CCCCN[C@H](C)CC,22
C#CCCCCN(C)C,22
CCCC#CC(C)(C)C,22
CC(C)OCCCN(C)C,22
CCCNCCC(=O)NC,22
CN(CCN)CCC(=O)O,22
CCON(OCC)C(C)=N,22
CCC(C)(C)CC(C)(C)C,22
CCC/C=C(/C=O)CCC,22
CCOCCCC(=O)OC,22
CNCC(=O)C(C)(C)C,22
NCC1(CN)CCCCC1,22
C=C(C)CN(CC)CC,22
CCNC[C@H](C)NCC,22
CC/C=C/C(C)(C)C,22
C/C=C/C#CN(CC)CC,22
C=C(C)CCCC(=C)C,22
NCCOCOCCN,22
CCOC(=O)CN(C)CC,22
C=CCCC(=C)CCC=C,22
C/C=C/CC(C)(C)C,22
CCC[C@H](C)CC[C@H](C)N,22
CCCCC[C@H](C)[C@H](C)O,22
C=CC/C=C/C(C)(C)C,22
CCCCN(O)CC,22
CCC=C=CCC(C)(C)C,22
CC[C@H](C)N(C)CCN,22
CCOCCOCCOC,22
CC(=O)CCCN(C)C,22
C=CCC(CO)(CO)CO,22
C=C(C)C[C@](C)(O)CCC,22
CCCOCCOC(C)=O,22
C=CCNCCOCC,22
C=C(C)/C=C/CCC(=C)C,22
CC(C)(C)C[C@H](N)CN,22
CCCCC(=O)[C@H](C)CC,22
CCCNC(=O)CCOC,22
CC(C)(C)NCCC(=O)O,22
CCN(CC)CC(=O)NN,22
CNCCNC(=O)N(C)C,22
C/C=C(C)/C=C/CCC,22
CCC[C@H](N)CN(C)C,22
CN(C)CCC/C(N)=N/O,22
CN(C)CCCC(=O)NN,22
CCNCCCOC,22
COCOCCCCO,22
CCCN(CCO)C(C)C,22
CCCN(C)C[C@H](C)N,22
COCC(C)(C)COC,22
CCC/C=N/NCCC,22
CCN1CCCCN1CC,22
CCCC(=O)CN(C)C,22
C[C@H](CCN)CCCCN,22
C=CC/C=C/CCCC,22
CCOC(=O)OC(C)(C)C,22
COCCCN(C)C,22
CCCCC[C@H](O)CC,22
CN(C)CCN(C)N,22
CN(C)CCCC(C)(C)O,22
CC/C=N\NCCCC,22
CC(=O)NCCNCCO,22
C=CCC/C=C/CCC=C,22
CC[C@H](O)CN(CC)CC,22
C/C=C/C(=O)CCCCC,22
CC(C)(C)C(=O)CCO,21
C=C[C@H](CO)N(CC)CC,21
C=C(CCCC)OC(C)=O,21
CON[C@@H](C)C(C)(C)C,21
CCCC(=O)NCCCN,21
CC(=O)NCCCCN,21
CN(CCO)CCON,21
COCCN(O)CCOC,21
CCCNC(C)(C)CC,21
CCC[C@H](O)CN(C)C,21
CCCCCCC1=CC1,21
CN1CCN(N(C)C)CC1,21
CC(C)N(CCN)CCO,21
C[C@H](CC=O)CC(C)(C)C,21
NC/C=C/CC/C=C/CN,21
CN(C)/C=N/N=C/N(C)C,21
C=C(C)C(=O)N(C)CCC,21
C[C@H](CO)NC(C)(C)C,21
C[C@H](CCN(C)C)NN,21
CNCCCNCC(=O)O,21
CCN(C)N(C)C(C)=O,21
NOCCCCCCO,21
CN(C)/C=C(/C=O)N(C)C,21
CC(=O)CCCCCN,21
CC[C@H](C)CC(=O)N(C)C,21
CCN(C)CCC(C)C,21
C=CC(=C)CC(C)(C)C,21
CCC[C@](C)(CC)CO,21
CC[C@H](CN(C)C)OC,21
CC(=O)OCCNCCO,21
CCCCC(=O)OCC,21
CCN(CC)[C@H](C)OC,21
CON(C)CCCN,21
CCCCC[C@H](C)ON,21
COCOCC(=O)N(C)C,21
C/C=C/CCCCC(=O)O,21
CCCC[C@H](CC)ON,21
CCCC/C=C/[C@H](O)CN,21
C=C(C)[C@H](C)C(C)=C(C)C,21
CCO/C=C/CCCO,21
CN(CCN)CCO,21
CCCCN1CCNCC1,21
NCCC[C@H](N)CCN,21
CCCONC(=O)N(C)C,21
CCCN(CC)C(=O)NC,21
COCC/C(C)=C\C(C)=O,21
C=COCCCCOC,21
OCCCCC1=CCCC1,21
CCCCC/C=C(\C)C=O,21
COCCN1CCN(C)C1,21
C[C@H](O)NCC(C)(C)C,21
C=C(CO)OC(C)(C)C,21
C=C[C@H](CC)C/C=C\CC,21
CCC[C@H](N)[C@H](CC)CO,21
CCCN(C)C[C@H](C)O,21
CCCCCN1C[C@@H]1C,21
CC(C)(C)[C@H](O)CCN,21
CCCCCCOC1CC1,21
OCCCCCN1CC1,21
CC[C@H](C)C(C)(C)C,21
CCC(=O)[C@H](C)CN(C)C,21
CNCCN1CCCCC1,21
CC/C=C/COC(=O)CC,21
CC[C@H](O)NC(C)(C)C,21
CON(C)C(=O)CCCO,21
CC[C@@H](O)[C@H](C)CN(C)C,21
CCCCN(C)C(C)C,21
C=C(C)C(=O)OC(C)(C)C,21
NCCN1CCCCCC1,21
C/C=C/C(=O)OCCCC,21
CN(C)C(=CC=O)N(C)C,21
C=CCN(C)C=C(C)C,21
CCN=C(CC)CC,21
C[C@H](CO)CCN(C)C,21
C=C[C@H](O)CN(CC)CC,21
CCC(=O)CCC(=O)CC,21
CCCCN1CCOCC1,21
CC(=O)OCCCCCO,21
CC(=O)C[C@H](C)CN(C)C,21
CCNC[C@@H]1CCCN1C,21
CC/C=C/CCOCC=O,21
CC/C=C/CCCCC#N,21
CC/C(=N\O)C(C)(C)C,21
C=CC/N=C/C(C)(C)C,21
C=CCCCN(C)C,21
CCCCC(=N)OCC,21
C=C(CC)C(OC)=C(C)C,21
C/C=C(\C)CCCCC,21
C=C(C=C(C)C)CCCC,21
CCC/C(=C\CO)OC,21
CCCCN1C=CCN1C,21
CC(C)NCC(C)(C)C,21
CCCC[C@H](C)CCO,21
C=CCOCC/C=C\CC,21
OC/C=C/CC/C=C/CO,21
C=C(CCCO)COC,21
C=NCCCCCC,21
CN(C)CCNCCC#N,21
CCONCCCN,21
CC(C)(C)OCCC=O,21
CCN(CC)CCC(=O)O,21
CCCCCCCC1CC1,21
CCN(CC)C/C=N\O,21
CC(C)(C)[C@@H]1CCCCN1,21
CCCC[C@@H]1CCCCN1,21
C=C[C@H](C)/C=C/CCCC,21
CCCC(=O)CCC(C)=O,21
CNC(=O)CN(C)CCO,21
CC(C)(C)CC(=O)CN,21
CCCCCC1=CCCO1,21
C#CCN(C)CCCN,21
C=C(C)COCCOC,21
CC(=O)OCCON(C)C,21
CCN(CC)/C(C)=C\C=O,21
CC[C@H](C)CCCC(C)=O,21
NCCCN1CCCCC1,21
C=C=C(C)CCC=C(C)C,21
CC(=O)OCC(C)(C)C,21
CCCCN(C)C,21
COCC(C)(C)CCCO,21
NCCCCCNO,21
CC[C@@H]1CCCCN1CC,21
CCCCCNCCN,21
CCCC[C@]1(CC)CN1,21
CC(C)(C)NCCN=O,21
C[C@H](N)CCCC[C@H](C)N,21
C/C=C(\C)CC/C(C)=C/C,21
C/C=C(\C)CN(CC)CC,21
C=C(/C=C/CCC)CC,21
CC/C(=C\N(C)C)C(C)=O,21
CCC[C@H](CN)CCN,21
CCCCC/N=C(\N)NO,21
CCCCC(=O)CCC=O,21
CCCC[C@H](C)[C@H](O)CC,21
CCC[C@H](O)C[C@H](C)CC,21
CCC[C@H](C)[C@H](CC)CO,21
CC[C@H](C)C[C@H](CC)CO,21
O=C(CCCO)NCCO,21
CCCCCCC1(O)CC1,21
C/C=C/C(=O)OC(C)(C)C,21
CCC#CCN(CC)CC,21
CCCCCC1=CCC=C1,21
CCCCCOC(=O)CO,21
CCCCC1=NCCCC1,21
C=CCOCCCCO,21
CCCCC/C=C/C(=O)O,21
CCCCOC(C)(C)CO,21
NCCCNC[C@H](O)CN,21
CCCCOCC(C)=O,21
CCCCOC1=CCCC1,21
OCC/C=C/CCCO,21
C=CCC(C)(C)CN(C)C,21
CC(=O)N(CCN)CCN,21
CCCCN(C)C(=O)CO,21
CN(C)C(=O)CCCCN,21
CC(=O)N(C)CN(C)C,21
CN(CCCCCO)N=O,21
CC(C)(C)CC1=CC=CC1,21
CC(C)N(C)C(C)(C)C,21
CNCCNCCO,21
CCCCCCC=N,21
CCC[C@H](C(C)=O)N(C)C,21
CC/N=N/N(CC)CC,21
C=CCCCCC(=O)OC,21
CCCNC[C@H](O)CC,21
CCC/C=C(/C=N)CC,21
CCN(CC)[C@H](C)[C@@H](C)O,21
CC/C=C/CCOC(C)=O,21
C#CCCCOCCC,21
NNC(=O)CCCCCO,21
CCCCCC/N=C/N,21
C[C@H](O)CNC(C)(C)C,21
CCC/C=C/[C@H](C)CC,21
CN1CCCN(CCN)C1,21
CCOCC(=O)NCCN,21
CCCCCC1=CC=CC1,21
CCNCCNC(=O)OC,21
CN(C)C[C@@H]1CCCN1C,21
C=C[C@H](C)CCC=C(C)C,21
CCCCCNC,21
CCCCCCNC=O,21
C=CCN(CC=C)CCN,21
CCCCCC[C@H](C)C#N,21
CCN1CCCCCCC1,21
C=C(CC)CCC(=O)OC,21
CCOC/C=N/N(C)C,21
CCCC[C@](C)(O)CN,21
CC(C)(C)OC[C@H](O)CO,21
CC[C@](C)(O)CN(C)C,21
CCC/C=C/COC(C)=O,21
C=C(C)CC[C@H](C)C(=C)C,21
C=C(C)C(=C)C/C(C)=C/C,21
CCCCC[C@@H]1CCCN1,21
CCO[C@H](C)CN(C)C,21
CCCCCNC(=O)NC,21
CCCC#CCCCCC,21
C=CC(C)(C)NC(C)(C)C,21
CC/C=C/CCCCC=O,21
C=C(C)[C@H](CCCC)OC,21
COC/C=C(C)/C=C/CO,21
COCCCCNC(N)=O,21
C=CCOCOCCOC,21
CCN(CC)C1=NCCC1,21
CCNCC(=O)NCC,21
CCNCC(=O)N(C)C,21
CC[C@H](C)CCCNN,21
CCCCNCCC(C)C,21
CCCNCCC(C)C,21
CC(C)(C)N(O)CCC#N,21
C#CCOCOCCCC,21
C[C@H]1C[C@@H](C)N1C(C)(C)C,21
CCC[C@H](C)[C@H](C)CC,21
CCCCC(=O)COC,21
CCCOCC(=O)OCC,21
CCCCOCNCN=O,21
CCCCC1=C[C@H](C)CC1,21
CCCCCCON,21
CCOCCOCC,21
CCCCCOC(C)=O,21
CCCCC/C=N/C,21
CON(C)C(=O)C(C)(C)C,21
C=C(C)CN(C)CC,21
CCCCCC[C@@H]1O[C@H]1C,21
C=C[C@H](C)[C@H](C)CCCC,21
C=C/C=C/CCCCC,21
CCOC[C@H](CO)OCC,21
NCCNCCCO,21
O=CCCCCCCC=O,21
C=CCNCCCC,21
CCCCN(C)C(=O)CN,21
CCCCOOCC,21
CCCCC/N=C(\N)NN,21
CC/C=C(/C)CCC,21
CCC[C@H](C)CCC(C)=O,21
CCCCC1=C(C)CC=C1,21
C=C(C)CCCOC(C)=O,21
C=CCN(C)CC(=C)C,21
CCCN(C)CC,21
CC(=O)CCC(C)=C(C)C,21
CNCCOC(=O)N(C)C,21
CC/C(C)=C/C(C)(C)C,21
CN1CCCCN1CCN,21
CCNC(C)(C)C,21
CCNC(=O)NCCOC,21
COCCCCCO,21
CNCCCNC(C)=O,21
CCNCCNC(C)=O,21
CCC[C@H](CO)[C@H](C)CC,21
CC(C)(C)C(C)(C)CN,21
NCCNCCNCO,21
NCCCN(CO)CO,21
CCC[C@](C)(CC)C(C)C,21
N=C(N)CCCCCO,21
CC(C)(O)CCCCCO,21
CCCOC[C@H](O)COC,21
C=COCCCCCC,21
CCCCN1CC=CCC1,21
CCN(CC)[C@H](C)CO,21
O=NCCCNCCCO,21
CCCNC(=O)NCC,21
CCN(C)C(C)(C)CC,21
CC/C=C/CCC(=O)OC,21
C/C=C/CCCC(=O)OC,21
CCCOC(C)(C)CCO,21
C=C(C)CCCCC(=O)O,21
NCCCOCCN,21
C=CCCCNCC=C,21
CCCCN(C)C(=O)OC,21
C=CCCCC(=O)OCC,21
CCCCC[C@H](CC)OC,21
CC(C)(C)N1CCCCO1,21
C=CCCCCCCC#N,21
C=CCCCCOC(C)=O,21
CC/C=C/CCCOCC,21
C=C(OCC)C(=C)OCC,21
C=C(C)CCC(=O)OCC,21
C=CCCCCNC,21
C=C=C(CCO)CCCC,21
CC(C)COOC(C)(C)C,21
CNCCN(C)CC=O,21
C=C(C)OCCN(C)C,21
CCN(CC)C[C@H](C)O,21
CCCCN[C@H](C)/N=N/C,21
COC(=O)COC(C)(C)C,21
CCOC(=O)C(C)(C)C,21
C=COCCCCOC=C,21
CCN(CC)CCN=O,21
COCC/N=C/N(C)C,21
CC(C)(C)CCN,21
CCCOCC(=N)OCC,21
CCCCCC[C@H](C)NN,21
C=C(OC(C)=O)C(C)(C)C,21
CCCC[C@@H]1CN1CC,21
CCCC#CCCC(C)=O,21
COC(=O)CCNCCO,21
CCNCCNCC(=O)O,21
